,Strength,MSE,Method,A,A0,A1
273,2.75,5.3356883671500235,ols,[ 3.55656454 -0.89919514],3.5565645366609493,-0.8991951414654937
274,2.75,1.4124006955797976,ols,[0.61893333 2.96073887],0.6189333287088394,2.9607388745899805
275,2.75,4.03716770036445,ols,[-3.45119191 -0.05058566],-3.4511919143811354,-0.05058565700874777
276,2.875,11.240737215992496,ols,[-4.67640159  2.69357311],-4.676401593167503,2.6935731141417705
277,2.875,1.3376062864966263,ols,[-0.85883192  0.34559114],-0.8588319234806322,0.3455911369659165
278,2.875,4.792484226015209,ols,[4.24681889 0.68255782],4.246818894546094,0.6825578164937233
279,2.875,4.310561117768369,ols,[-4.49645833 -1.50487697],-4.496458329909905,-1.5048769726279967
280,2.875,1.873378195568303,ols,[ 0.68466745 -1.83232641],0.6846674494321103,-1.832326411929407
281,2.875,7.502476702667639,ols,[ 3.92521965 -1.8310375 ],3.9252196463109303,-1.8310375036434583
282,2.875,2.2836151330478187,ols,[3.04109065 1.34837293],3.04109064988584,1.3483729256894446
283,2.875,10.626823234301732,ols,[ 5.41908295 -1.1401419 ],5.419082950777847,-1.1401418989244516
284,2.875,2.8371395582066943,ols,[0.43192519 5.01970469],0.4319251938268826,5.01970468670518
285,2.875,2.186556408268012,ols,[3.64070172 2.46216459],3.640701717731825,2.4621645928045908
286,2.875,1.7035905041860788,ols,[-1.85074363 -0.41734969],-1.8507436267789137,-0.41734968972900055
287,2.875,1.953553137863593,ols,[-2.89090485 -1.63089025],-2.890904851301789,-1.6308902490311017
288,2.875,2.4574705831794583,ols,[-1.51994014  1.38021409],-1.5199401399144676,1.3802140882340497
289,2.875,2.903151094357037,ols,[1.41160801 6.69518113],1.4116080058910057,6.695181129466366
290,2.875,3.2671933933160275,ols,[-4.37415293 -2.30622594],-4.374152929463711,-2.3062259350589773
291,2.875,4.52557184641345,ols,[ 0.67894076 -4.90414383],0.6789407630681272,-4.904143834311791
292,2.875,2.2020164335958774,ols,[-0.53301577 -4.34122005],-0.5330157725973367,-4.3412200483496814
293,2.875,1.0435768300949548,ols,[2.1800309  3.13348341],2.1800308984573507,3.1334834070922772
294,2.875,7.630958683316443,ols,[-3.31391314  2.87734017],-3.313913139392145,2.8773401739572355
295,2.875,1.54754376074439,ols,[-0.54993596 -3.2333765 ],-0.5499359611274222,-3.2333765041524765
296,2.875,1.4357376739750567,ols,[-2.27411708 -1.65431603],-2.2741170757190807,-1.6543160269601906
297,2.875,1.883028018648757,ols,[-2.0840112  -0.44146785],-2.084011203838885,-0.4414678512438688
298,2.875,13.53700393577546,ols,[ 5.28680998 -2.79706849],5.286809982054869,-2.7970684914432185
299,2.875,8.907744981333675,ols,[ 3.44250617 -3.42966872],3.442506172795419,-3.4296687203058225
300,2.875,1.0821513356236698,ols,[1.9570251  3.79520016],1.957025100046902,3.7952001589862876
301,2.875,1.4136904399758123,ols,[-1.72920731 -4.82844151],-1.7292073135738661,-4.828441510199177
302,3.0,1.9491740738285068,ols,[0.75344565 4.3454081 ],0.7534456451144711,4.345408103298544
303,3.0,4.328898171397773,ols,[3.96681014 0.60186907],3.966810139710497,0.6018690664033546
304,3.0,6.3761022262089675,ols,[ 1.56998677 -4.90920649],1.5699867706454371,-4.90920648732193
305,3.0,1.2541713162968502,ols,[-2.18326879 -5.06781505],-2.1832687859834783,-5.067815053626303
306,3.0,1.4965407877749786,ols,[-0.71319304 -3.3329972 ],-0.7131930417846526,-3.3329972008182525
307,3.0,4.074761306322659,ols,[-1.38972711  3.35748485],-1.3897271135940759,3.357484853672502
308,3.0,6.315337033234467,ols,[-2.06940119  4.00109628],-2.069401185073751,4.001096280626159
309,3.0,1.105298413241157,ols,[-0.55365735 -0.01457199],-0.5536573549128933,-0.014571989495514416
310,3.0,2.4996224922945083,ols,[0.08840692 4.0322609 ],0.08840691596762987,4.0322609007699555
311,3.0,1.2855781067210124,ols,[-0.89472132  0.17032563],-0.8947213174792509,0.17032562958312014
312,3.0,6.227167784602319,ols,[-2.54932615  3.21956223],-2.549326152734075,3.219562229551002
313,3.0,3.047719580950208,ols,[ 0.52197542 -3.71384957],0.52197541656653,-3.713849566616246
314,3.0,1.7402128405118882,ols,[ 0.15505877 -2.41808878],0.15505876698876409,-2.418088778382959
315,3.0,35.70651593773782,ols,[-9.43693133  3.62667819],-9.436931325718877,3.626678189244762
316,3.0,3.9428854559645243,ols,[-4.25205225 -1.44544306],-4.252052247868029,-1.4454430569804497
317,3.0,10.76000144826532,ols,[-3.69834699  4.0287089 ],-3.6983469913605638,4.028708903082857
318,3.0,1.7430085163520312,ols,[ 0.72763922 -1.522326  ],0.7276392160045654,-1.522325995886044
319,3.0,1.7325238480266745,ols,[3.49058658 3.03236411],3.4905865814273023,3.032364108421036
320,3.0,3.450130919248377,ols,[ 2.13144784 -1.53995453],2.13144784294341,-1.539954534802591
321,3.0,1.0930968204925753,ols,[-1.11917834 -2.5598026 ],-1.1191783364014762,-2.559802601193458
322,3.0,2.4851476131845294,ols,[ 0.74955647 -2.6455677 ],0.7495564651192859,-2.6455676983807757
323,3.0,3.8304047340454725,ols,[-1.67606167  2.68517893],-1.6760616723910793,2.685178934793476
324,3.0,1.8019837985920484,ols,[ 0.29476674 -2.36710103],0.294766739515994,-2.3671010314095016
325,3.0,16.266025290154406,ols,[ 3.1867819 -7.3702573],3.1867818965525956,-7.370257301635819
326,3.0,6.034522752810989,ols,[-3.0773146   2.17873383],-3.0773146017153543,2.1787338293562373
327,3.0,1.4339240075363393,ols,[-1.32026659 -0.11379992],-1.320266592145844,-0.11379992388273434
328,3.0,6.48963174548777,ols,[-5.25260134 -1.03959022],-5.252601337893201,-1.0395902209143375
329,3.125,2.1271137339651944,ols,[-1.44224137  1.00681115],-1.4422413656480557,1.0068111498249288
330,3.125,2.0973769092114454,ols,[0.54124527 4.19856069],0.5412452726044864,4.198560694741784
331,3.125,3.9211163506325883,ols,[-3.16036127  0.31805398],-3.160361268506509,0.3180539841031459
332,3.125,2.39346747826175,ols,[-3.31292103 -1.66166515],-3.31292102864843,-1.6616651493385544
333,3.125,11.128015278889732,ols,[ 6.18031198 -0.16365449],6.180311977796473,-0.1636544941661128
334,3.125,10.29503009068302,ols,[-4.12404296  3.09687637],-4.12404295782276,3.0968763698791415
335,3.125,1.327406322268298,ols,[2.28789888 1.98044786],2.2878988795544357,1.9804478617398906
336,3.125,4.597305672273318,ols,[-3.44181651  0.46205068],-3.441816509526617,0.4620506819555457
337,3.125,1.0610878790394631,ols,[-0.65346138 -0.4672385 ],-0.6534613771413074,-0.46723849648162274
338,3.125,1.2274340729857411,ols,[ 0.77622626 -0.19109005],0.776226261447032,-0.1910900506547479
339,3.125,2.7613267873268232,ols,[3.20091343 0.97322481],3.2009134290049803,0.973224808298621
340,3.125,16.255694151164217,ols,[ 4.68161485 -4.95416768],4.681614846454284,-4.954167682844071
341,3.125,1.0452782697026384,ols,[0.23864666 0.67390578],0.23864665581742056,0.673905780273042
342,3.125,3.891608915576418,ols,[-3.51409226 -0.26390308],-3.514092263561446,-0.2639030822869341
343,3.125,2.221395891131957,ols,[-4.16515314 -3.28166036],-4.165153141651057,-3.28166036025868
344,3.125,3.761725384610768,ols,[-4.10115712 -1.32199905],-4.10115711968293,-1.3219990492498466
345,3.125,3.0706786926497127,ols,[-2.52483526  0.48531941],-2.5248352573962958,0.4853194117481923
346,3.125,1.3245839898605174,ols,[ 0.70576896 -0.55576801],0.7057689570412311,-0.5557680147560201
347,3.125,1.2083999892657347,ols,[2.08696541 2.02386339],2.086965413467172,2.0238633926645955
348,3.125,5.509865545615796,ols,[-4.6943563 -0.8364641],-4.694356299513093,-0.8364641014423292
349,3.125,7.045962996162927,ols,[-2.19806706  4.29694602],-2.198067056079964,4.29694602496863
350,3.125,6.925863445806192,ols,[ 4.37374943 -0.67439421],4.373749428513046,-0.6743942085962623
351,3.125,2.6281959452638577,ols,[-3.34183664 -1.35967518],-3.3418366393033305,-1.359675180594922
352,3.125,1.1467355905682743,ols,[-0.84546976 -0.35277118],-0.8454697604549715,-0.35277117535447805
353,3.125,1.8520621702934037,ols,[2.64230368 1.3763974 ],2.642303676963875,1.3763974018456633
354,3.125,7.058343230390721,ols,[-2.96063752  3.0830987 ],-2.960637521788451,3.083098701578301
355,3.125,1.2622855957344163,ols,[-2.42469326 -2.37353526],-2.424693264299246,-2.37353526497898
356,3.125,8.066315424572613,ols,[7.70025711 3.99418576],7.700257107467973,3.9941857643784933
357,3.125,5.443250446834661,ols,[-3.66457445  0.79892628],-3.6645744492020365,0.7989262839480035
358,3.25,1.3193201791064046,ols,[-0.1804504  -1.95776304],-0.1804504023181914,-1.9577630428315371
359,3.25,1.029642501766692,ols,[-0.62928877 -0.93941918],-0.6292887741058011,-0.9394191792486737
360,3.25,6.546364395811834,ols,[ 4.22945619 -0.677425  ],4.229456192641991,-0.6774249955996662
361,3.25,1.0441531405730173,ols,[-1.75261129 -3.18289503],-1.7526112939919203,-3.1828950311185933
362,3.25,6.097464909375463,ols,[-2.53712398  3.12861801],-2.5371239833499066,3.1286180080486656
363,3.25,1.0776838146617842,ols,[-0.05976173  0.61476908],-0.05976172878656511,0.6147690775382255
364,3.25,7.0962769988692145,ols,[-2.82922248  3.32054062],-2.829222476135888,3.320540623334834
365,3.25,6.034607852376515,ols,[ 3.37834791 -1.73885435],3.378347912680388,-1.7388543527499458
366,3.25,2.162565235835431,ols,[-2.86908727 -1.25596465],-2.8690872729617403,-1.2559646452214899
367,3.25,11.276386301506742,ols,[ 2.82240217 -5.70923632],2.822402170434472,-5.709236315401116
368,3.25,2.7254128585163295,ols,[4.46147122 3.08728347],4.461471217032473,3.0872834659682997
369,3.25,1.7363694443730935,ols,[-0.90774138  1.21929785],-0.9077413839352287,1.2192978471282772
370,3.25,3.8235594345494914,ols,[4.37239249 1.72504376],4.372392489239032,1.72504376364162
371,3.25,1.1348103241391747,ols,[-1.29961847 -1.0956325 ],-1.29961846995313,-1.095632501723115
372,3.25,10.070339965078615,ols,[-3.27290557  4.37676941],-3.272905568987096,4.3767694110927495
373,3.25,6.421360781770048,ols,[-2.70782133  3.06442382],-2.7078213312542334,3.064423824282356
374,3.25,1.3358535152856,ols,[-2.5816972  -2.48211975],-2.581697202223731,-2.482119754906458
375,3.25,14.695277222804659,ols,[-1.9944394   8.69035533],-1.9944394044858051,8.690355326082177
376,3.25,3.2451368833569205,ols,[-3.17652076 -0.37504798],-3.1765207596871243,-0.37504798255651656
377,3.25,11.922288603690493,ols,[ 3.89229257 -4.29957744],3.8922925712412146,-4.299577444747273
378,3.25,3.2802033083514486,ols,[-2.42239597  0.88301425],-2.422395970615825,0.8830142505666329
379,3.25,5.872205373508157,ols,[-5.26309152 -1.49656374],-5.26309151660382,-1.4965637355119414
380,3.25,1.9812540697042025,ols,[-0.47310636 -3.905924  ],-0.4731063624694501,-3.905923999128902
381,3.25,19.224521163655304,ols,[ 5.36423716 -5.05208705],5.364237164536533,-5.052087048055686
382,3.25,1.9022390707059607,ols,[-0.38335341 -3.62499894],-0.38335340767026194,-3.6249989433519847
383,3.25,1.9587433818575446,ols,[ 1.10875504 -1.30381628],1.1087550354777524,-1.3038162781316478
384,3.25,3.8771087194249896,ols,[-0.07979493  5.28391762],-0.07979492927734112,5.283917617710034
385,3.25,1.6920868407502008,ols,[2.63554183 1.66186769],2.6355418301153994,1.661867691865237
386,3.25,4.903748289689461,ols,[-2.63057128  2.05647184],-2.630571277945734,2.0564718356500826
387,3.25,1.0641331384777446,ols,[1.45821263 2.8627423 ],1.4582126293367328,2.8627422963367155
388,3.375,2.499858388669254,ols,[ 1.37617687 -1.65706154],1.376176871916087,-1.657061538813245
389,3.375,1.8112535590976757,ols,[ 0.01494007 -2.835445  ],0.014940071709775033,-2.835445000021418
390,3.375,2.3548310234082632,ols,[ 2.24138034 -0.02980192],2.241380340581802,-0.029801917675271114
391,3.375,7.9991573993321845,ols,[-3.83870185  2.25748956],-3.8387018525946073,2.257489563084903
392,3.375,5.107718627877502,ols,[ 3.49755152 -0.7943471 ],3.497551522043257,-0.7943471038555623
393,3.375,1.8197050648902953,ols,[ 1.46701387 -0.48346538],1.4670138672540212,-0.4834653779815674
394,3.375,4.183895752534417,ols,[-3.685073   -0.25932551],-3.6850730027402347,-0.2593255083293994
395,3.375,2.278019849908433,ols,[-0.0786263  -3.72597308],-0.07862630457253574,-3.7259730815451695
396,3.375,1.2246664368409852,ols,[1.37634597 0.81330036],1.3763459745256266,0.8133003566151936
397,3.375,20.82295676138394,ols,[-4.95144461  6.28768487],-4.95144461156959,6.287684869604003
398,3.375,1.3110397821231279,ols,[ 0.51639626 -0.84017773],0.5163962633214152,-0.8401777309856067
399,3.375,4.840889074868824,ols,[-4.28967668 -0.70477413],-4.289676676211709,-0.7047741288782
400,3.375,2.5675427442249403,ols,[ 0.24646632 -3.60284882],0.24646631722898266,-3.6028488163820773
401,3.375,1.2000238965827186,ols,[2.33782923 2.52150921],2.3378292289543685,2.5215092128589593
402,3.375,2.3368045871236305,ols,[ 1.00910024 -2.0566679 ],1.0091002426493372,-2.0566679013735976
403,3.375,12.955895782604676,ols,[ 3.53061261 -5.39470955],3.5306126089516083,-5.394709552245947
404,3.375,6.930497545502903,ols,[ 2.94981571 -3.01758468],2.949815712561036,-3.0175846810363507
405,3.375,5.920004940572104,ols,[-2.91856441  2.37551724],-2.9185644115342804,2.375517244454391
406,3.375,1.6730148613991902,ols,[-1.74624008 -5.42292838],-1.7462400824765276,-5.422928379725832
407,3.375,1.2838509235047189,ols,[-2.53988161 -2.49779572],-2.5398816108444384,-2.4977957201617893
408,3.375,10.45798656539803,ols,[-0.58272796  8.91760015],-0.5827279562924148,8.917600153108273
409,3.375,5.680734000080242,ols,[-3.2230421   1.68336438],-3.223042099925771,1.6833643803321834
410,3.375,1.1243770554635872,ols,[-4.17940813 -5.88198128],-4.17940813242041,-5.881981278868879
411,3.375,18.85479119197308,ols,[ 4.57613619 -6.17417129],4.576136193797403,-6.174171291321151
412,3.375,1.057737464666774,ols,[-3.78231104 -5.64939638],-3.7823110396017627,-5.64939637864631
413,3.375,5.577142758794021,ols,[-1.37928532  4.6371225 ],-1.3792853170576185,4.637122497517167
414,3.375,1.2594868592427955,ols,[-2.03234399 -1.76968107],-2.0323439892141995,-1.769681066933885
415,3.375,2.973904525730495,ols,[ 1.36808253 -2.24649887],1.3680825260827694,-2.2464988714021192
416,3.375,1.0580238218870885,ols,[-0.5337654 -1.4155516],-0.5337653962235067,-1.4155516000355117
417,3.375,1.5887411630526729,ols,[-0.46582628 -3.16378135],-0.4658262759185938,-3.163781354033003
418,3.375,19.993991270873494,ols,[-4.00694227  7.50956361],-4.006942272066467,7.509563613352171
419,3.5,2.86116081640575,ols,[-4.0711217  -2.25834516],-4.071121696026109,-2.2583451573568665
420,3.5,1.2306175965750141,ols,[1.46124222 0.96055051],1.4612422184808254,0.96055051025366
421,3.5,5.615839827337403,ols,[-2.08485609  3.4975333 ],-2.0848560936306044,3.497533303085034
422,3.5,1.7076655297312797,ols,[-2.75738685 -1.83649791],-2.7573868522756992,-1.8364979090259719
423,3.5,1.9195549463245134,ols,[0.10153265 3.19174413],0.10153264743572925,3.191744129432374
424,3.5,11.064554784749323,ols,[-3.00783361  5.29312894],-3.00783360856353,5.293128943110364
425,3.5,11.894693953368037,ols,[-4.26385958  3.70300231],-4.263859577654142,3.703002306815474
426,3.5,13.622432948560286,ols,[-3.38427752  5.91191557],-3.384277524768077,5.911915571048065
427,3.5,1.3727501487984561,ols,[1.38384932 4.1426801 ],1.3838493249447765,4.142680101835547
428,3.5,1.048253400363319,ols,[-3.46298703 -5.19651772],-3.4629870305207335,-5.196517719406379
429,3.5,5.560135399286566,ols,[-3.43563382  1.25354149],-3.4356338210023964,1.2535414850295317
430,3.5,2.806023259934553,ols,[-1.10505921  2.4922504 ],-1.1050592108482127,2.4922504035043684
431,3.5,1.2882408076453005,ols,[-2.94642613 -3.1996468 ],-2.9464261280582567,-3.199646800875406
432,3.5,17.06410196342243,ols,[-4.09596837  6.20276765],-4.095968371097511,6.2027676531690865
433,3.5,2.919175921872445,ols,[ 0.66177924 -3.35066581],0.6617792423412177,-3.3506658054882648
434,3.5,1.4508763619200653,ols,[ 0.2136115  -1.73593526],0.2136115004115437,-1.7359352646793698
435,3.5,1.2753463641270835,ols,[-0.10962402  1.43143654],-0.10962401627348015,1.4314365402078228
436,3.5,13.379393186923313,ols,[-5.28365748  2.71840703],-5.283657478317293,2.7184070334163097
437,3.5,1.2766615611165752,ols,[2.33503585 2.21581107],2.335035853555735,2.215811074524797
438,3.5,1.05416605393644,ols,[0.68948888 0.68395307],0.6894888773089137,0.6839530674446652
439,3.5,11.816256995040423,ols,[ 5.58589416 -1.49523688],5.585894163258878,-1.4952368772111373
440,3.5,4.453207826857895,ols,[-2.53965514  1.82596868],-2.5396551417879016,1.8259686805359168
441,3.5,4.481371141596325,ols,[-0.24311005  5.57364119],-0.24311004817838955,5.5736411948577524
442,3.5,14.824309936770542,ols,[-6.22743846  1.83071343],-6.22743845813344,1.8307134330318966
443,3.5,1.2820188270587438,ols,[-1.74972398 -1.25480263],-1.7497239829481948,-1.25480263380687
444,3.5,3.370513622011845,ols,[2.00316349 8.20574062],2.003163490331617,8.205740623611788
445,3.5,8.02841044022107,ols,[-2.05311385  5.16356283],-2.0531138531919875,5.163562831147347
446,3.5,1.0431572542534278,ols,[0.09699785 0.29602729],0.0969978470809373,0.2960272884081383
447,3.5,1.0980627961869114,ols,[-2.72845793 -5.27899919],-2.7284579286023956,-5.278999192344915
448,3.5,3.190922905075204,ols,[ 1.01980087 -3.05411099],1.0198008657503832,-3.0541109876615673
449,3.5,1.0326469800997455,ols,[-0.97017391 -1.63178419],-0.9701739136884096,-1.6317841852939088
450,3.5,1.5169738194431754,ols,[ 1.20380413 -0.26138819],1.2038041310628305,-0.26138818807691194
451,3.625,2.0427853063626222,ols,[ 0.42207282 -2.54276447],0.42207281645490735,-2.5427644676755485
452,3.625,5.146272156166609,ols,[-1.97220441  3.31335679],-1.9722044081651537,3.3133567886474546
453,3.625,1.3279897931177385,ols,[3.52758501 3.95397466],3.5275850068261185,3.953974661930374
454,3.625,1.1414283909350467,ols,[-0.3681332  -1.66338408],-0.368133204190198,-1.6633840827810198
455,3.625,2.4900094461320994,ols,[4.21732915 2.9767971 ],4.217329145636031,2.976797100202643
456,3.625,1.0535381388452492,ols,[-1.09318469 -1.3276461 ],-1.0931846864400288,-1.3276460979663938
457,3.625,7.4436036869735105,ols,[-4.53451922  0.77789719],-4.534519220976261,0.7778971872387066
458,3.625,4.103806482194301,ols,[-2.81719872  1.05874609],-2.817198717790033,1.058746093486372
459,3.625,2.5549750099564332,ols,[ 0.32754876 -3.43800521],0.3275487578739651,-3.4380052111770034
460,3.625,1.714366318043941,ols,[-1.02200471 -4.33339954],-1.0220047064150255,-4.333399536352179
461,3.625,2.21043981334153,ols,[2.70159954 0.90653309],2.7015995401833095,0.9065330921236467
462,3.625,7.682227041608186,ols,[ 3.03215737 -3.37925661],3.032157365666201,-3.379256606527894
463,3.625,2.449054050646389,ols,[0.24351025 4.22907143],0.24351025178196634,4.229071434793499
464,3.625,1.0531233125922148,ols,[-4.50120086 -7.72538699],-4.501200861952109,-7.725386988062613
465,3.625,1.0289833900724785,ols,[-0.35745672 -0.71632811],-0.3574567219850721,-0.7163281087041995
466,3.625,1.0421210696180436,ols,[-2.25558918 -3.46715977],-2.25558918286442,-3.467159770859711
467,3.625,4.248754807141427,ols,[-1.81439253  2.82140626],-1.8143925256013875,2.821406264761099
468,3.625,1.609942419761314,ols,[-4.9066964 -5.5387189],-4.906696398335688,-5.538718903370268
469,3.625,7.448945808193781,ols,[-2.61749247  3.90802058],-2.617492465793901,3.9080205798489422
