,Strength,MSE,Method,A,A0,A1
3248,9.125,2.8090842386201573,ols,[2.12039513 1.27516337],2.1203951330290574,1.2751633702424738
3249,9.125,2.113818624764047,ols,[2.73045393 4.23793539],2.730453932039758,4.237935389913405
3250,9.125,3.0161653152410155,ols,[-1.42775951 -4.97816512],-1.427759506133849,-4.978165120440331
3251,9.125,4.78221136240371,ols,[ 8.87194035 19.11054302],8.87194035145649,19.110543024354076
3252,9.125,16.447576944316346,ols,[-4.01935398  5.41672256],-4.0193539828714995,5.416722562886542
3253,9.125,5.350400277320159,ols,[-7.85143    -7.03747002],-7.8514299971100945,-7.037470015722426
3254,9.125,23.00622045465766,ols,[ 4.91166818 -6.86852388],4.911668183780529,-6.868523878970236
3255,9.125,27.921979117564106,ols,[-8.272614    2.65599716],-8.272614001727774,2.655997163231264
3256,9.125,2.400338650179081,ols,[1.44034639 0.82728015],1.4403463867186863,0.8272801515737176
3257,9.125,6.568741182311319,ols,[-7.27136942 -5.13280396],-7.271369416107813,-5.132803963348068
3258,9.125,92.21839002000759,ols,[  9.29777484 -15.33324745],9.297774836062075,-15.333247453977782
3259,9.125,2.228902592587775,ols,[-0.40280202 -0.28815933],-0.4028020177525649,-0.2881593333382239
3260,9.125,323.94069848165856,ols,[ 17.82186531 -28.54354412],17.821865305235846,-28.543544120258662
3261,9.125,4.327759972026518,ols,[ 2.33046257 -1.04499194],2.3304625657739533,-1.0449919381587522
3262,9.125,5.728319293089839,ols,[-7.95139728 -6.61595818],-7.951397284677583,-6.615958178689856
3263,9.125,5.504524046918112,ols,[-9.69524883 -9.58279479],-9.695248831214219,-9.582794787982833
3264,9.125,218.98872699685018,ols,[ 22.81606428 -10.20289349],22.816064284238745,-10.20289348543574
3265,9.125,10.75650622038479,ols,[-5.31385258  0.66297922],-5.313852582421419,0.662979219006636
3266,9.125,7.721308966932009,ols,[-2.60879594  3.01464399],-2.6087959397462335,3.014643993542349
3267,9.125,35.11078354573666,ols,[-11.64024304  -0.66383942],-11.640243042079756,-0.6638394243075085
3268,9.125,8.741185893877832,ols,[-9.1847356  -6.66376407],-9.18473559667868,-6.663764069194413
3269,9.125,4.874332821315911,ols,[7.24598779 6.30618715],7.245987786827631,6.306187151413338
3270,9.125,2.3246164959156723,ols,[ 0.4440714  -0.36105235],0.4440714034879854,-0.36105235250898343
3271,9.125,30.86419468689454,ols,[-13.40734998  -4.51325182],-13.407349978889513,-4.513251817517172
3272,9.125,13.641775788386035,ols,[10.83056517  6.63651899],10.8305651668042,6.636518992184472
3273,9.125,5.157551393780659,ols,[-0.78321449  4.31510621],-0.783214486294588,4.315106207206083
3274,9.125,17.89529558637206,ols,[13.81643646  9.55153046],13.816436462300475,9.551530463161791
3275,9.125,25.986683144831115,ols,[-3.49162595  9.62413758],-3.4916259520448616,9.624137578384726
3276,9.125,12.587380119962592,ols,[6.50204893 0.22649765],6.502048933573143,0.2264976535866641
3277,9.125,11.352649952992376,ols,[ -2.4554842  -13.66155278],-2.455484199322897,-13.661552783475752
3278,9.125,73.47373423596315,ols,[13.12163277 -5.44881706],13.121632765223612,-5.448817055085512
3279,9.125,85.42054708607533,ols,[ 11.38068419 -10.9960983 ],11.380684193676402,-10.996098300739366
3280,9.125,31.477243225994453,ols,[  3.33498609 -11.77408329],3.3349860854092883,-11.774083286084274
3281,9.125,107.14543043427437,ols,[-4.17175469 25.83582932],-4.171754685931062,25.835829315766667
3282,9.125,52.15945456925944,ols,[  6.48939194 -12.14635658],6.489391935049733,-12.146356581355466
3283,9.125,93.09857897175768,ols,[-14.64220189   6.93754757],-14.642201890639182,6.937547570622572
3284,9.125,126.43358978803555,ols,[16.61071577 -8.77065321],16.610715765180345,-8.770653210845705
3285,9.125,54.07294450420403,ols,[-4.0626909  16.49952124],-4.062690903074118,16.499521241500393
3286,9.125,38.31635742493524,ols,[-0.92226299 17.52118283],-0.9222629933394714,17.521182833939015
3287,9.25,25.626727732531258,ols,[-5.89254398  5.7924622 ],-5.892543982049835,5.792462204494618
3288,9.25,141.76866327782557,ols,[ 16.4425847  -11.12889867],16.44258469670383,-11.128898669038682
3289,9.25,64.24039766737819,ols,[-12.09003334   5.65624258],-12.090033339164496,5.6562425844634
3290,9.25,42.12317868309482,ols,[-13.4636215   -1.52489025],-13.463621497343038,-1.5248902464634917
3291,9.25,25.31012205739528,ols,[ 7.02516529 -3.89479085],7.02516528567878,-3.8947908531489293
3292,9.25,48.85639473110516,ols,[-12.75647744   1.16265584],-12.756477442522183,1.1626558374741214
3293,9.25,2.565140238265017,ols,[-2.59103276 -2.74917933],-2.591032759669508,-2.7491793293178555
3294,9.25,6.382910264818774,ols,[5.10083946 1.70724716],5.100839457470358,1.7072471577823756
3295,9.25,268.8324084085028,ols,[-30.44767673   2.91801035],-30.44767672734152,2.9180103542372167
3296,9.25,20.300808045798668,ols,[12.92212955  7.03477601],12.922129545202045,7.034776009282992
3297,9.25,50.98912015604532,ols,[11.78537075 -3.59527067],11.785370750993394,-3.595270665242917
3298,9.25,11.060134507688668,ols,[ 4.09673389 -2.76611871],4.096733892857351,-2.7661187057528593
3299,9.25,5.003065094702168,ols,[6.78088246 5.51715177],6.78088245674166,5.517151766329525
3300,9.25,7.732065401116141,ols,[0.63051943 8.5204148 ],0.6305194254755615,8.520414800571338
3301,9.25,8.547991206868824,ols,[ -7.38582653 -19.74321548],-7.385826533550815,-19.743215480220158
3302,9.25,24.453568024861575,ols,[  0.64331694 -13.83299625],0.6433169420910393,-13.832996250632462
3303,9.25,3.4833693881307566,ols,[ 9.46702185 11.54267239],9.46702184815258,11.542672391649084
3304,9.25,19.624421029251213,ols,[  1.05765339 -11.39747673],1.057653391199259,-11.397476730875235
3305,9.25,4.2821789934035746,ols,[1.19369159 6.23345302],1.1936915874301839,6.233453021562495
3306,9.25,25.61397599562301,ols,[-12.61684938  -4.5956303 ],-12.616849377896195,-4.595630304680839
3307,9.25,71.52611536927711,ols,[  9.91185982 -10.44643186],9.911859822672792,-10.446431860387568
3308,9.25,4.654172069858081,ols,[ 2.93153254 -0.38204423],2.931532542840407,-0.3820442269718106
3309,9.25,5.478283639809761,ols,[ 0.70303935 -4.76646616],0.7030393516783916,-4.76646616046825
3310,9.25,9.867137888501345,ols,[10.80365751  8.4486197 ],10.803657514037292,8.448619695089839
3311,9.25,2.7672807037984875,ols,[3.7293389  3.38415235],3.729338899220922,3.384152354509656
3312,9.25,38.84021467401143,ols,[ 9.25809823 -4.45877259],9.25809822702715,-4.458772588722096
3313,9.25,8.118345530720918,ols,[7.13096169 3.74626807],7.130961694316714,3.7462680718767905
3314,9.25,58.9092701904643,ols,[-7.21930386 12.1609305 ],-7.219303858417884,12.160930501352974
3315,9.25,48.7726768807808,ols,[14.60720352  1.78158847],14.607203518379675,1.7815884694271324
3316,9.25,2.7125534011054095,ols,[5.3644201  6.22855646],5.3644200982900685,6.228556464487077
3317,9.25,2.189108796343905,ols,[4.07090271 6.63034469],4.070902706742506,6.630344693781082
3318,9.25,73.72725585665232,ols,[-8.83159883 12.71967652],-8.831598830796956,12.71967652449968
3319,9.25,2.2569658401892596,ols,[-2.11751907 -3.24532886],-2.1175190704664355,-3.2453288608145643
3320,9.25,3.0913909433743356,ols,[-0.95966336 -5.11042644],-0.9596633622701038,-5.1104264431991515
3321,9.25,62.1456493576781,ols,[18.56617635  5.12493785],18.566176353090945,5.124937848897309
3322,9.25,2.4215252459527306,ols,[ -7.08428297 -12.61017607],-7.0842829675526,-12.610176074931532
3323,9.25,20.33169023142794,ols,[ 5.89584058 -4.1908264 ],5.895840576743837,-4.190826396697052
3324,9.25,29.886380464638822,ols,[12.0061196   2.65383083],12.00611960116927,2.653830830747962
3325,9.25,2.324314595370154,ols,[5.59206561 9.75260244],5.592065610676692,9.752602437072762
3326,9.25,13.721995632217633,ols,[ -2.18654659 -14.45393466],-2.1865465908506345,-14.453934655506323
3327,9.25,10.47230981364022,ols,[ 1.65967308 11.84756333],1.6596730804108113,11.847563325481515
3328,9.25,11.213990961029983,ols,[10.34312016  7.21223195],10.343120157511006,7.212231948880508
3329,9.25,10.005449018220395,ols,[5.80403925 0.23105127],5.804039246649014,0.23105126568175377
3330,9.25,8.607332067444583,ols,[ -1.60764855 -10.33956129],-1.6076485475990303,-10.33956128770675
3331,9.25,55.36458190556526,ols,[13.57273791 -1.55049591],13.57273791221952,-1.5504959119834079
3332,9.25,14.741602759628986,ols,[-4.68868693  3.78812974],-4.6886869304456695,3.788129737622993
3333,9.25,55.10353056261227,ols,[-20.94154937 -10.40607181],-20.941549372126563,-10.406071805149804
3334,9.25,11.977856281530213,ols,[-10.48263464  -6.86080201],-10.482634642768303,-6.860802011413122
3335,9.25,80.20678521983277,ols,[-2.92678547 23.29436538],-2.9267854658006986,23.29436538159173
3336,9.25,24.064346968746204,ols,[ 7.88841929 -2.19956428],7.888419292931742,-2.199564280686343
3337,9.25,15.592618264318135,ols,[15.04009275 12.37840885],15.04009274792663,12.378408845197542
3338,9.25,10.448207015380124,ols,[ 1.88650353 -5.9690904 ],1.8865035292761236,-5.969090403835163
3339,9.25,53.829087525864146,ols,[-10.13972706   6.25134797],-10.139727056740803,6.251347968359719
3340,9.25,17.930346253428418,ols,[-2.58310406  8.30935634],-2.5831040631002087,8.309356343702799
3341,9.25,84.58997030531755,ols,[-17.87904088   0.06635426],-17.879040884997462,0.06635426386160209
3342,9.25,2.3254199664680697,ols,[3.66203023 6.14324247],3.6620302345709357,6.143242467183542
3343,9.25,2.053667715168507,ols,[-1.97290404 -1.97443859],-1.9729040415011172,-1.9744385880090196
3344,9.25,2.4840428424763417,ols,[-4.08335762 -4.09668442],-4.083357622760899,-4.096684418959323
3345,9.25,2.4530281983646125,ols,[0.90243433 0.13813714],0.9024343258519245,0.13813713581231718
3346,9.25,2.2500783586166437,ols,[ -6.94805638 -10.66013905],-6.948056378119737,-10.660139046735853
3347,9.25,11.748348228869869,ols,[ 1.3692742  12.03975338],1.3692741982223124,12.039753384705179
3348,9.25,20.02691599446013,ols,[-11.48039765  -5.08992334],-11.480397650395659,-5.08992333837481
3349,9.25,71.16731845897134,ols,[-11.4249228    7.87753479],-11.424922804330533,7.877534785253426
3350,9.25,4.48070592726327,ols,[1.41225573 6.83789475],1.4122557277177041,6.837894748310511
3351,9.25,4.116018516983106,ols,[8.43614753 9.0840296 ],8.436147534912578,9.084029595711549
3352,9.25,3.8141572621163093,ols,[ 0.04049812 -3.74394572],0.040498115285586396,-3.743945715431451
3353,9.25,5.947914660391312,ols,[-0.35956138 -6.65691098],-0.359561381028079,-6.6569109819455194
3354,9.25,28.94897633350239,ols,[ 9.82138269 -0.73271963],9.821382691747845,-0.7327196274175313
3355,9.25,32.143622894178186,ols,[-1.87917658 14.5554766 ],-1.8791765773403897,14.555476601228841
3356,9.25,28.453154275977017,ols,[ 8.53605965 -2.53799961],8.536059650909149,-2.5379996057777303
3357,9.25,5.220995430895708,ols,[ 2.870456  10.0925358],2.870455995672734,10.092535798921052
3358,9.25,7.322881310859765,ols,[8.18070721 6.21348734],8.180707206267323,6.213487335836904
3359,9.25,13.922258975516376,ols,[ 2.48573106 -6.97407407],2.4857310625366233,-6.974074072772051
3360,9.25,2.569160128281399,ols,[ 0.34162002 -1.7216098 ],0.34162002034062117,-1.7216097955826228
3361,9.25,4.36838048747956,ols,[ 0.74916667 -3.24763299],0.7491666653367447,-3.2476329941389377
3362,9.25,116.34545945938224,ols,[-6.28742943 23.74349616],-6.287429434959577,23.74349615858254
3363,9.25,12.178442930242085,ols,[-1.70880045  7.02079091],-1.7088004489910311,7.0207909124159045
3364,9.25,19.771037667709862,ols,[-3.05016499  8.25600498],-3.0501649887945574,8.256004983062386
3365,9.25,2.9995146331064593,ols,[-1.00131209 -4.4729751 ],-1.0013120852168358,-4.472975104985723
3366,9.25,81.34807650031568,ols,[  6.54231398 -17.57410674],6.542313982706547,-17.57410673563412
3367,9.25,3.122405973693991,ols,[-7.42298164 -9.01756626],-7.422981644452043,-9.017566261180248
3368,9.25,8.406831268843602,ols,[-2.51632201  3.99545613],-2.516322007709885,3.9954561346117683
3369,9.25,5.555555797982217,ols,[ 0.08171244 -5.62054375],0.08171243914364835,-5.6205437470127
3370,9.25,3.687346061097772,ols,[-1.56055373  1.18403615],-1.5605537260538034,1.1840361518293137
3371,9.25,8.98298276826243,ols,[8.26994859 5.21213709],8.269948587311255,5.212137085254742
3372,9.25,4.168437608231339,ols,[-5.84024907 -4.77335574],-5.8402490710591115,-4.773355742850909
3373,9.25,3.0881432862988247,ols,[ -8.63498191 -10.65934043],-8.634981906304885,-10.659340431240034
3374,9.25,23.18846418386606,ols,[ 8.15244216 -1.56419963],8.152442159880874,-1.5641996250201493
3375,9.25,65.83386100910663,ols,[19.6222156   6.20194342],19.622215597210758,6.201943422550408
3376,9.25,47.54904856378746,ols,[15.42038043  3.63205595],15.420380431939913,3.632055946113772
3377,9.25,2.1450733318643884,ols,[0.81816431 1.27975319],0.8181643050530453,1.2797531864813956
3378,9.25,2.6710052537741427,ols,[0.89584064 3.44279973],0.8958406427506422,3.4427997305889697
3379,9.25,21.840238196930944,ols,[12.7241129   6.20706649],12.724112902408182,6.20706649369721
3380,9.25,2.4070111815316633,ols,[-3.60705172 -4.24844573],-3.6070517225166068,-4.24844573366427
3381,9.375,5.873469106650067,ols,[-8.31024114 -7.12878327],-8.310241142753597,-7.1287832710444015
3382,9.375,6.9930891050730315,ols,[12.35944896 12.7828791 ],12.359448955535866,12.782879095310596
3383,9.375,41.98893069163659,ols,[-7.56730385  8.03902699],-7.567303848265232,8.03902698540942
3384,9.375,43.495179480118004,ols,[15.69314752  4.66160825],15.693147515746809,4.661608249529366
3385,9.375,12.563996076974789,ols,[-1.35840625  8.19494891],-1.358406250399641,8.19494891284115
3386,9.375,40.202553648965115,ols,[-9.2303982   4.73375851],-9.230398198916212,4.733758506613152
3387,9.375,11.505733077678025,ols,[-11.77470402  -8.98631377],-11.774704021984865,-8.986313773127637
3388,9.375,4.1559123956445525,ols,[-10.26300889 -11.88872763],-10.263008894170003,-11.888727628844194
3389,9.375,95.14758560037411,ols,[-13.69715685   8.49054243],-13.697156846320498,8.49054243294764
3390,9.375,19.304825795609133,ols,[-4.39408517  6.00013159],-4.394085168542695,6.000131589077834
3391,9.375,74.84837668775005,ols,[21.35338466  7.12913676],21.353384658021422,7.129136755674243
3392,9.375,3.190076316767793,ols,[-3.44475602 -8.61347151],-3.444756015712653,-8.613471512319276
3393,9.375,9.31645624693929,ols,[ 0.2134566  -8.01176142],0.2134565973640512,-8.011761420714684
3394,9.375,8.202272032161734,ols,[0.05346454 7.82251367],0.05346454385261024,7.8225136689779395
3395,9.375,9.781892336174963,ols,[-8.42818408 -4.56100212],-8.4281840840189,-4.561002121472555
3396,9.375,22.468426352967565,ols,[13.33766538  6.72045958],13.337665381774029,6.720459580996002
3397,9.375,2.430239903384413,ols,[ -6.22649242 -10.9333019 ],-6.226492417945326,-10.933301902032076
3398,9.375,6.159130941448246,ols,[6.78155569 4.53221467],6.78155568889199,4.532214670719895
3399,9.375,3.6033606452880673,ols,[0.00782847 3.93216211],0.00782847375714263,3.9321621063662624
3400,9.375,69.32747623777635,ols,[12.18756053 -6.57678717],12.187560525815835,-6.576787167953887
3401,9.375,2.2841584211356047,ols,[ 0.36555577 -0.02805132],0.3655557731397007,-0.0280513168119703
3402,9.375,20.0605316610791,ols,[-1.93247975 10.3123505 ],-1.9324797468683428,10.312350496094203
3403,9.375,207.70665561852914,ols,[-19.84978706  13.3231591 ],-19.84978705804126,13.32315909858737
3404,9.375,3.0500801884435558,ols,[ 9.49578528 12.06136419],9.495785282676593,12.061364189418327
3405,9.375,2.6322336566113207,ols,[-6.17122706 -8.41795744],-6.171227057921251,-8.417957438921897
3406,9.375,21.007229768265482,ols,[-0.45548074 12.90383136],-0.4554807368662346,12.90383136126014
3407,9.375,71.32244588721997,ols,[22.8453193  10.28511069],22.845319300933575,10.285110686958836
3408,9.375,2.5501673569400287,ols,[3.0456321  3.30558214],3.0456321023092086,3.3055821379035515
3409,9.375,6.248544585270815,ols,[ 3.18932221 -1.26491833],3.1893222107925343,-1.2649183341404098
3410,9.375,25.736110269629464,ols,[15.60722194  9.68494447],15.607221941457526,9.684944468575289
3411,9.375,32.219117629020566,ols,[-6.439091    7.24182547],-6.439090999127497,7.241825474163636
3412,9.375,3.228681100709524,ols,[ -8.28749637 -10.08084893],-8.287496366956765,-10.080848932738387
3413,9.375,2.475625229792085,ols,[4.18824745 5.43212639],4.188247448203558,5.432126387845702
3414,9.375,25.135919465035645,ols,[-9.91145774 -0.54257194],-9.911457739800912,-0.5425719446067936
3415,9.375,7.445060983932283,ols,[ 1.83547878 -4.30115832],1.8354787783006856,-4.301158315211383
3416,9.375,22.608239318997853,ols,[ 6.61442224 -3.97161322],6.61442224214264,-3.9716132152676473
3417,9.375,36.201544616228304,ols,[-4.98425969 10.42300004],-4.984259685619182,10.423000040600954
3418,9.375,3.1314501804315427,ols,[-3.13843492 -2.04318071],-3.138434919181222,-2.04318071016236
3419,9.375,3.9222094252616215,ols,[ -5.26743366 -12.54736722],-5.267433660950795,-12.54736722460012
3420,9.375,9.362460489224032,ols,[9.85299885 7.41557948],9.852998853914372,7.415579480152902
3421,9.375,15.868717396562754,ols,[ 1.32169466 13.89314954],1.3216946592402605,13.893149542992422
3422,9.375,58.15304156942609,ols,[ 9.29163949 -8.92440514],9.291639494717225,-8.924405138750299
3423,9.375,5.295955060344204,ols,[6.81114369 5.02230997],6.811143691829498,5.022309974888446
3424,9.375,55.178016326362645,ols,[ 9.15557092 -8.41721918],9.155570915799663,-8.417219176178726
3425,9.375,2.213275963256901,ols,[ 7.82994898 13.34381864],7.829948976069171,13.343818644176087
3426,9.375,66.80673095862164,ols,[-16.63168245  -0.89471182],-16.631682451983266,-0.8947118230030047
3427,9.375,20.969300139730507,ols,[-6.7639573   3.00273369],-6.76395729858037,3.002733685160373
3428,9.375,3.210490187469754,ols,[-3.0248008  -8.11432179],-3.0248007962567605,-8.114321792314632
3429,9.375,35.340551116147196,ols,[-8.86493377  3.94269713],-8.864933767253978,3.94269713396847
3430,9.375,3.5867674834432335,ols,[ 8.63311074 10.0320627 ],8.633110736366195,10.032062702733208
3431,9.375,18.607604194103992,ols,[ -3.71872692 -18.79235061],-3.7187269204484745,-18.792350607045766
3432,9.375,2.187807937307881,ols,[ 9.36405563 15.00514256],9.364055626867403,15.005142558627872
3433,9.375,4.41176818117276,ols,[ 2.58893628 -0.87104016],2.5889362769231394,-0.8710401590451977
3434,9.375,13.563878767086644,ols,[ -0.27846443 -10.77480988],-0.27846443074814065,-10.774809877964133
3435,9.375,31.93337247879364,ols,[ 6.96893636 28.19161539],6.96893635892853,28.191615389674798
3436,9.375,79.17073764478423,ols,[15.12874704 -3.41855088],15.128747044661463,-3.4185508814698284
